seed,train_RMSE,train_MAE,train_R2,val_RMSE,val_MAE,val_R2,test_RMSE,test_MAE,test_R2,epochs_trained
7,4.2459569628471785,2.6402444112223233,0.9962135029353832,9.06928190660108,7.137800630783654,0.957664282170014,112.03928207656874,79.0004347467997,0.5049589118953377,94
42,2.722126939134405,1.935303164347168,0.9984436646002784,5.496758516921246,4.575952890977503,0.984448422793899,137.8565728888814,88.97663544804217,0.25052773235441184,250
123,3.7453062961070853,2.593093369767961,0.9970538074284752,7.312206038263441,6.088381052272206,0.9724793957561149,136.4475088620398,95.76352318453502,0.26577049228695837,117
456,2.9728175634826797,2.135381385290531,0.9981438077070603,5.441123643953358,4.5644689957725815,0.9847616370101584,141.232489133774,93.73195224746644,0.21337120727467007,250
789,2.255116679071639,1.6072167689028116,0.9989318690902035,5.754188696136007,4.7802176898813515,0.9829576561359764,162.36639953799389,112.6637760024473,-0.03966382427020898,250
