loss,val_loss
0.1550714522600174,0.01998125948011875
0.022248247638344765,0.04595208540558815
0.01721096783876419,0.012588824145495892
0.0058889533393085,0.017593806609511375
0.005139773711562157,0.05487556383013725
0.004719446413218975,0.008589847013354301
0.004219255410134792,0.008433355018496513
0.003907136619091034,0.01301696989685297
0.0036020660772919655,0.007808304857462645
0.0034185603726655245,0.013799148611724377
0.0034741030540317297,0.0074493540450930595
0.003178371349349618,0.008764022961258888
0.0027468781918287277,0.007237371522933245
0.0028171574231237173,0.007187255192548037
0.0030026896856725216,0.008042062632739544
0.002892658580094576,0.007005943916738033
0.002982510020956397,0.006140985060483217
0.0029137087985873222,0.00630313390865922
0.002739188028499484,0.006194047164171934
0.0027029840275645256,0.005722414702177048
0.002981686731800437,0.005555097013711929
0.002969973022118211,0.005496292375028133
0.002579683205112815,0.005791190546005964
0.002904264722019434,0.008306257426738739
0.0025834485422819853,0.005176930222660303
0.00237699830904603,0.005186886992305517
0.0025233824271708727,0.005489487666636705
0.0025810145307332277,0.005056432913988829
0.00268907961435616,0.006406724452972412
0.002509662415832281,0.004775320179760456
0.002521463902667165,0.00471009686589241
0.002350836992263794,0.007904338650405407
0.0024239670019596815,0.004807118326425552
0.002443253295496106,0.00464579788967967
0.0022517575416713953,0.006934441160410643
0.0023122418206185102,0.004508827347308397
0.0021650546696037054,0.005463683977723122
0.0025105385575443506,0.0048924400471150875
0.002186369616538286,0.004443725571036339
0.002163057681173086,0.005802885629236698
0.002187726553529501,0.007285911124199629
0.0024719664361327887,0.004888846073299646
0.0021862538997083902,0.005004477221518755
0.002298343228176236,0.004501474555581808
0.0021789721213281155,0.004173447377979755
0.0020965242292732,0.004978859797120094
0.0024859625846147537,0.00456830533221364
0.002344319596886635,0.004401821177452803
0.0024305826518684626,0.005240733735263348
0.0020480072125792503,0.0037238430231809616
0.0023227690253406763,0.0036724538076668978
0.0019997276831418276,0.003872794099152088
0.0019671935588121414,0.003728205105289817
0.0021019254345446825,0.0035250044893473387
0.0020671910606324673,0.003992626443505287
0.002060352126136422,0.003484108252450824
0.0020636224653571844,0.003399239620193839
0.0019833168480545282,0.003390546189621091
0.002175859874114394,0.004338429309427738
0.0020030566956847906,0.009186279959976673
0.001914713648147881,0.003686940297484398
0.0022830150555819273,0.0064483219757676125
0.002311816904693842,0.004212918691337109
0.0022654803469777107,0.00445971405133605
0.0019045546650886536,0.004830500110983849
0.002096473937854171,0.0034951556008309126
0.0017715488793328404,0.003410590346902609
0.0018029181519523263,0.0032832433935254812
0.0019128553103655577,0.0033774792682379484
0.0019041378982365131,0.0066034384071826935
0.0019480157643556595,0.004053658805787563
0.0019863673951476812,0.0038287807255983353
0.0018810875480994582,0.005734092090278864
0.0020536307711154222,0.0031442390754818916
0.0018496905686333776,0.003495238022878766
0.0019369933288544416,0.003271801397204399
0.001866644830442965,0.00675071170553565
0.0019582812674343586,0.0034044208005070686
0.0018943570321425796,0.003342173295095563
0.001908835838548839,0.003294623689725995
0.001989221666008234,0.004613776691257954
0.0018373156199231744,0.0031414052937179804
0.0017276059370487928,0.003118178341537714
0.0019387361826375127,0.0035605933517217636
0.0015770995523780584,0.0032626802567392588
0.0017468146979808807,0.0030041798017919064
0.0016355329426005483,0.003146158531308174
0.0017488077282905579,0.003693226957693696
0.0016373710241168737,0.005597339011728764
0.0019810209050774574,0.0058868215419352055
0.0017779584741219878,0.002855956554412842
0.0018679557833820581,0.0030465032905340195
0.0017713876441121101,0.002944811712950468
