seed,train_RMSE,train_MAE,train_R2,val_RMSE,val_MAE,val_R2,test_RMSE,test_MAE,test_R2,epochs_trained
7,10.240531067796194,8.248093605169514,0.9281011836908782,13.665933116997476,11.71093076763731,0.7005035226991752,16.828363218345245,13.431695523104823,0.6737834432851464,27
42,8.64453022277514,6.871833672107466,0.9487658452631696,13.481815635724477,11.306694077000474,0.7085192324521683,17.11007581128462,13.446895222087486,0.662770069743321,27
123,3.561193997536332,2.7124087768913117,0.9913050308197695,16.632722306030818,14.535720843690816,0.5563506901305828,12.201158098184326,9.748416640732316,0.8285157042340082,76
456,12.727836535822663,11.559917364902294,0.8889327651831912,18.068421536738484,15.744198423443418,0.47645554408234836,20.054986993389473,15.960683063884357,0.5366949709284894,26
789,3.0053186085387535,2.0480551530210764,0.9938076168173932,16.50506509465249,14.445987511837123,0.5631346301170898,12.687993759503899,10.319453832605383,0.8145579763907647,74
