loss,val_loss
0.12805765867233276,0.008581341244280338
0.016949767246842384,0.0847654640674591
0.014442122541368008,0.0032143378630280495
0.007170543074607849,0.022371072322130203
0.005129231605678797,0.08965672552585602
0.004151690751314163,0.006041395477950573
0.0038888424169272184,0.02360622026026249
0.003921442665159702,0.01544248964637518
0.003457681741565466,0.026119019836187363
0.0030911292415112257,0.021479466930031776
0.0030422008130699396,0.01820887252688408
0.0027885923627763987,0.019336679950356483
0.003103461815044284,0.02104399912059307
0.002819768153131008,0.022859537973999977
0.0028999168425798416,0.015379290096461773
0.0028673417400568724,0.023801323026418686
0.0027648534160107374,0.02057541161775589
0.002763023367151618,0.0211540125310421
0.0027391070034354925,0.013340122997760773
0.002651471644639969,0.022195933386683464
0.0025761970318853855,0.020674576982855797
0.00268347910605371,0.02090640366077423
0.0024220128543674946,0.019408198073506355
0.0026440026704221964,0.012707505375146866
0.002618071623146534,0.020518003031611443
0.002297725062817335,0.017184656113386154
0.002279795240610838,0.010808644816279411
0.002366169821470976,0.02653789520263672
