Date,Close,High,Low,Open,Volume
2015-01-02,26.31965446472168,26.630291486186277,26.236650447615364,26.471243586896723,26480000
2015-01-05,25.818159103393555,26.24211680222551,25.733170002740895,26.200367371172735,41182000
2015-01-06,25.180980682373047,25.90513610197525,25.12680501490509,25.869848164587637,54456000
2015-01-07,25.10692596435547,25.422035593262404,25.032374217845263,25.395198026266346,46918000
2015-01-08,25.19440269470215,25.223725888827968,24.603445344574368,24.926011855825738,73054000
2015-01-09,24.886743545532227,25.278395658281294,24.783862107791496,25.25752094384373,42000000
2015-01-12,24.7048397064209,24.864879208683654,24.399172030608803,24.813189160701313,57138000
2015-01-13,24.9404239654541,25.278397177980626,24.714777958304808,24.978694277557054,60958000
2015-01-14,25.145692825317383,25.261499153763364,24.759510572378304,24.87183588545056,52800000
2015-01-15,25.050264358520508,25.335552126151523,24.950860142602874,25.292809204416468,51068000
2015-01-16,25.37084197998047,25.390224560234675,25.004537188070817,25.00751956102786,49658000
2015-01-20,25.344995498657227,25.626806037672175,25.31666580010532,25.485652395088117,46796000
2015-01-21,25.864383697509766,25.936948457508716,25.327602034408816,25.389729436380065,46356000
2015-01-22,26.70484161376953,26.781382237523154,25.939930226438918,25.994104000095398,56068000
2015-01-23,26.935955047607422,27.10792402229873,26.627803678424787,26.741124373098828,45966000
2015-01-26,26.67601203918457,26.913587509454103,26.444898060497003,26.913587509454103,30932000
2015-01-27,25.904144287109375,26.480189756218994,25.887742182762242,26.411600861656304,39148000
2015-01-28,25.468753814697266,26.127801352485623,25.464777949452312,26.093506907778544,35822000
2015-01-29,25.508516311645508,25.605931646269536,25.023921473344814,25.492114208495792,79018000
2015-01-30,26.717267990112305,26.99311380154083,25.754541650113016,25.795297589094854,121108000
2015-02-02,26.45136260986328,26.66508101898898,25.930486317889432,26.556729679900645,75378000
2015-02-03,26.50603485107422,26.712296378170052,26.1834683588014,26.339035231920374,47062000
2015-02-04,26.148181915283203,26.67750671109463,26.09499973541369,26.498082739266763,33896000
2015-02-05,26.33357048034668,26.376313405694372,26.12531816588319,26.23913561405331,33176000
2015-02-06,26.534862518310547,26.849972144460548,26.27492205624524,26.392218623200495,42938000
2015-02-09,26.306232452392578,26.534860825334594,26.220247965459656,26.394700670177787,30314000
2015-02-10,26.84699058532715,26.888740019308216,26.300766928096913,26.448878827877433,47430000
2015-02-11,26.739633560180664,26.935956378888594,26.64022933734429,26.82561805177601,38306000
2015-02-12,27.13774871826172,27.253553156012046,26.689933892198336,26.822140435270917,48590000
2015-02-13,27.39371109008789,27.462299983128396,27.167069695343425,27.212298245859824,47382000
2015-02-17,27.088045120239258,27.485163383804768,27.00106713309623,27.393712784745222,39174000
2015-02-18,26.970745086669922,27.214285315373754,26.81667035665312,27.028896618028767,31164000
2015-02-19,27.15961456298828,27.179992532315797,26.876313769086515,26.96180151183013,30834000
2015-02-20,26.928503036499023,27.21577972227677,26.744606445420406,27.21577972227677,38234000
2015-02-23,26.590526580810547,26.804244983512106,26.441421203478185,26.789335014572192,32906000
2015-02-24,26.77193832397461,26.809213244800034,26.391717067756336,26.41905327368009,28406000
2015-02-25,27.203351974487305,27.314683786853653,26.74012859121867,26.761501948180623,40836000
2015-02-26,27.797786712646484,27.839536142608296,27.092018476673058,27.124325937460945,54032000
2015-02-27,27.96379280090332,28.30126927819519,27.685461353326275,27.74112726364611,68328000
2015-03-02,28.57959747314453,28.627808396183408,27.98963554663076,28.18098900024967,50406000
2015-03-03,28.76697540283203,28.869360100249306,28.354945298327912,28.645701078549177,50526000
2015-03-04,28.744112014770508,28.9081273678872,28.45534321719585,28.676516613597006,37964000
2015-03-05,28.898189544677734,28.98616102218012,28.739143544510377,28.808229186382658,35918000
2015-03-06,28.474231719970703,28.96528619623115,28.43248228728298,28.926519136732246,37592000
2015-03-09,28.53387451171875,28.600971274933507,28.282879264476406,28.37582199892922,23478000
2015-03-10,27.82562255859375,28.318169188481264,27.824130423952717,28.254549648608386,40080000
2015-03-11,27.618860244750977,28.04082906321506,27.604943767722194,27.82313478856001,40524000
2015-03-12,27.89122772216797,27.924526781153425,27.610909292973588,27.757529052095798,35602000
2015-03-13,27.48516273498535,28.049777362730403,27.35245945144517,27.794806257882943,35428000
2015-03-16,27.914587020874023,28.01945734380824,27.40166246427938,27.680490644451403,36856000
2015-03-17,27.71428680419922,27.864882414870298,27.555240821034957,27.748082606238928,28892000
2015-03-18,28.139240264892578,28.156635861471667,27.510012622965053,27.720251916465372,35324000
2015-03-19,28.01548194885254,28.17900055518284,27.93844457842628,28.057728126442566,24660000
2015-03-20,28.079099655151367,28.185958860824897,28.055741208461317,28.16657627961448,44320000
2015-03-23,28.0999755859375,28.312203767898065,27.985164644340323,28.131287660918552,30234000
2015-03-24,28.704849243164062,28.92055464730041,28.235164329298495,28.25753118042442,79156000
2015-03-25,28.18099021911621,28.83059394681236,28.18099021911621,28.706339141521706,53070000
2015-03-26,28.01399040222168,28.19043389299407,27.749080584920318,28.064190207783355,49842000
2015-03-27,27.711305618286133,28.03536234425761,27.680490291830086,27.924028634491695,34552000
2015-03-30,27.88973617553711,27.940432728345975,27.67353402474984,27.845503011356293,24788000
2015-03-31,27.569656372070312,27.954845124841498,27.568164237514807,27.730689353439118,34932000
2015-04-01,27.31070899963379,27.758521893581854,27.138740020685066,27.576117452789582,38902000
2015-04-02,26.904146194458008,27.236651397530462,26.86090462976499,27.20732820554808,47760000
2015-04-06,27.035358428955078,27.114384675480057,26.625317227695266,26.781380840137636,33718000
2015-04-07,27.080589294433594,27.34400887474068,27.017468399434573,27.08705078698906,27318000
2015-04-08,27.27840232849121,27.41061076070496,27.137248672730056,27.137248672730056,28386000
2015-04-09,27.237646102905273,27.304744758696863,26.935956212873805,27.296793027631875,32366000
2015-04-10,27.263492584228516,27.328602360486236,27.08655424085764,27.314685882872546,26104000
2015-04-13,27.268463134765625,27.49858366763679,27.152161950755588,27.189438773416146,29326000
2015-04-14,26.82810401916504,27.165580497306877,26.627308586154808,27.165580497306877,47206000
2015-04-15,26.890727996826172,26.99758720525316,26.459812043736665,26.737646744037985,46962000
2015-04-16,27.013986587524414,27.098975682718724,26.744602287711853,26.757026629406592,31722000
2015-04-17,26.478200912475586,26.8290971168664,26.292317348200328,26.705339058763123,49234000
2015-04-20,27.06418800354004,27.1273107964145,26.508520482821947,26.528401707285994,38508000
2015-04-21,26.98416519165039,27.22521979696823,26.948877254618964,27.152655042293624,29128000
2015-04-22,27.29530143737793,27.385758541973996,26.904644675346987,26.991125914331274,31806000
2015-04-23,27.706832885742188,27.891228110119336,27.340033213758435,27.35643531836984,78184000
2015-04-24,28.512004852294922,29.060714111223735,28.24808663285437,28.8296001003821,92168000
2015-04-27,28.137250900268555,28.604448268913757,27.947389579737084,28.46776912556508,48062000
2015-04-28,28.050275802612305,28.22224479836073,27.88079243401021,28.047790175465977,37178000
2015-04-29,27.90216064453125,28.123334035315768,27.78337384528363,27.85842233335454,33622000
2015-04-30,27.27492332458496,27.888245621470883,27.173035369890314,27.761505188871226,47240000
2015-05-01,27.39371109008789,27.396693463173715,27.030388655447087,27.36140362830632,36572000
2015-05-04,27.477210998535156,27.66856256569627,27.20633453533237,27.38526175947038,35260000
2015-05-05,26.990131378173828,27.465779122182333,26.95683042399893,27.34400805164959,28528000
2015-05-06,26.594505310058594,27.034368400931772,26.45335164816316,26.970252114825605,39034000
2015-05-07,26.940427780151367,27.09748678645185,26.513489610497952,26.635258782612787,31844000
2015-05-08,27.283870697021484,27.475222265209634,27.238145398334403,27.279894831393637,28226000
2015-05-11,27.126314163208008,27.50355308058723,27.117368939794215,27.261006324407482,21858000
2015-05-12,26.775915145874023,26.986154428338818,26.59052644350668,26.978697547929624,35282000
2015-05-13,26.813690185546875,27.029892329866318,26.788340961911835,26.86239785609169,24238000
2015-05-14,27.296293258666992,27.320648989006564,26.963291308338405,27.036352811423836,31736000
2015-05-15,27.161602020263672,27.365878463274733,26.963292219473434,27.355441105338404,33440000
2015-05-18,27.170549392700195,27.253551510773306,26.950866231822687,27.02889899196557,26706000
2015-05-19,27.300270080566406,27.505041359824173,27.192914135403655,27.23665054892845,47126000
2015-05-20,27.460805892944336,27.637744216953905,27.092514126707343,27.381779647720297,30840000
2015-05-21,27.67452621459961,27.714288661043575,27.30126506490364,27.345996869164203,34170000
2015-05-22,27.56070899963379,27.745600964370492,27.51597719500251,27.557726626527995,24266000
2015-05-26,27.196395874023438,27.501564889688055,26.986653321040645,27.46428806858799,37474000
2015-05-27,27.54728889465332,27.598978937170415,27.166076016075873,27.270449593472566,34844000
2015-05-28,27.543807983398438,27.622337482416324,27.37581677813078,27.52442540370168,23544000
2015-05-29,27.103452682495117,27.531883004829616,27.089536205091523,27.495102930558186,43446000
2015-06-01,27.296794891357422,27.36438840198054,27.01697319063839,27.27293780055574,33210000
2015-06-02,27.532377243041992,27.772935098515042,27.16458222176446,27.208320530753472,31842000
2015-06-03,27.598979949951172,27.73317536694759,27.442916324310424,27.58953608422745,26710000
2015-06-04,27.42005157470703,27.632279743591894,27.29231765562879,27.444405409302927,26866000
2015-06-05,27.31269645690918,27.501564289309275,27.205837249943343,27.435461021963704,24396000
2015-06-08,27.012001037597656,27.329596296853463,26.9856583205533,27.316673311437143,27336000
2015-06-09,26.946392059326172,27.079593975070868,26.781878071294475,27.009016203900185,30016000
2015-06-10,27.465282440185547,27.573633787544235,27.09301665140655,27.122339846238383,30316000
2015-06-11,27.338045120239258,27.57611736462879,27.294803554558847,27.55921851449903,25872000
2015-06-12,27.210311889648438,27.27889888829542,27.118859398156047,27.19440653148259,25468000
2015-06-15,26.988143920898438,27.04033071274591,26.799774724036304,26.97472418928367,27150000
2015-06-16,27.081085205078125,27.17154230610801,26.917069853185605,27.06170262398761,32526000
2015-06-17,27.167068481445312,27.25454320548368,26.92899624715774,27.10842020265218,24440000
2015-06-18,27.643213272094727,27.69639355176482,27.2366511810834,27.2366511810834,41192000
2015-06-19,27.70981216430664,27.729196639953248,27.448381492017567,27.66011100579724,59290000
2015-06-22,27.817169189453125,28.111902720889642,27.77889887879745,27.80375135499634,34752000
2015-06-23,28.00156593322754,28.076616320144566,27.691425669709112,27.822638712276305,31396000
2015-06-24,27.762001037597656,27.964288597820453,27.674526309489917,27.956336866895512,28924000
2015-06-25,27.73118782043457,27.989141308715947,27.706833983643214,27.84798764617958,26684000
2015-06-26,27.488143920898438,27.83307536913711,27.428005401227566,27.818662145941612,43676000
2015-06-29,26.90116310119629,27.380786685444715,26.850963299480878,27.174523270835074,37756000
2015-06-30,26.841026306152344,27.13227883608373,26.816173828790998,27.092019642897064,34510000
2015-07-01,27.003055572509766,27.127807125740976,26.82711072026041,27.02094791586128,30760000
2015-07-02,27.2038516998291,27.236654014146012,27.016474096128395,27.074625635485308,28124000
2015-07-06,27.11836051940918,27.265478908946076,26.943409177254182,26.95086416156579,25614000
2015-07-07,27.33754539489746,27.385756316480954,26.831580987330433,27.20832124111556,33578000
2015-07-08,26.92353057861328,27.250569699721336,26.898679996493847,27.117369669491787,27662000
2015-07-09,27.07015037536621,27.280389660484538,27.068660136852202,27.268958810610535,29766000
2015-07-10,27.639734268188477,27.797786765330745,27.435459729494525,27.520448828087403,43436000
2015-07-13,28.41607666015625,28.471742563505966,27.76845999562027,27.80871918471182,41792000
2015-07-14,29.034866333007812,29.309718639537582,28.537350402739676,28.553752506017613,74832000
2015-07-15,29.02393341064453,29.259023281943865,28.83755120902018,29.012999306673507,41466000
