Date,Close,High,Low,Open,Volume
2015-01-02,78.02196502685547,78.49934943200917,77.27605711039311,78.15126058854695,18177500
2015-01-05,76.76884460449219,78.81760257132035,76.44064330268932,77.55453518103494,26452200
2015-01-06,75.7345199584961,77.16665802343586,74.94882936223388,76.8086291980268,27399300
2015-01-07,75.7345199584961,76.93791717420874,75.40631864845597,76.34119234816986,22045300
2015-01-08,77.7534408569336,77.80317108605026,75.66490022608359,76.32129524137125,23961000
2015-01-09,77.31584167480469,78.19104517444738,76.77878705123337,77.77333096426887,21157000
2015-01-12,76.30140686035156,77.57442179890619,75.79418736247611,77.41529113770308,19190200
2015-01-13,76.03288269042969,77.65399420105035,75.43615783211254,76.80863335278706,25179600
2015-01-14,75.86380767822266,76.77878624757375,75.6151717025663,76.00304321756879,25918600
2015-01-15,73.64598846435547,76.15223608160088,73.13876888442685,75.9831654175476,34134000
2015-01-16,74.76980590820312,74.90904143824821,73.4371132220708,73.636026541969,21791500
2015-01-20,75.82402038574219,75.89363815116803,74.41176995123644,75.30686092654548,22821600
2015-01-21,76.32128143310547,76.87823106493015,75.43613814689853,75.74445185365909,25096700
2015-01-22,77.2263412475586,77.32579412759668,76.26163237687554,76.74895680050004,19519500
2015-01-23,77.40535736083984,77.7633937894509,76.61966673070825,77.22633914653431,16746500
2015-01-26,77.0771484375,78.04185718682504,76.86829513936273,77.55453282450476,19260800
2015-01-27,75.36653900146484,76.46053582433161,75.2173558920357,76.29146517460373,20110000
2015-01-28,75.82402038574219,77.21638328202656,75.58533198824888,76.48042296355794,53306400
2015-01-29,77.57442474365234,77.59431228317389,73.80510242570428,76.43069773308339,61293500
2015-01-30,75.4958267211914,77.73355036666489,75.33669606427385,77.57441970974733,42649500
2015-02-02,74.5808334350586,75.72456026123412,73.34760131381454,75.69472516287793,41955300
2015-02-03,74.98860931396484,75.16762751407175,73.45701084366517,74.77975601180137,26957700
2015-02-04,75.21733856201172,75.93341125207441,74.6007263138316,74.68028404446471,20277400
2015-02-05,75.19746398925781,75.56544795946584,74.79964491644843,75.29691686051824,15062600
2015-02-06,74.06369018554688,75.28697501166117,73.84488929950541,75.26708747100662,21211000
2015-02-09,74.03385162353516,74.42172314421691,73.04924768232647,73.6459801028534,16194300
2015-02-10,74.77974700927734,74.9289225016013,74.09350939352048,74.44159818855417,15811300
2015-02-11,76.09255981445312,76.33124823811448,74.62063142837702,74.68030163735031,20877400
2015-02-12,75.81407928466797,76.45058672704279,75.47593043778727,76.44063916419614,17235000
2015-02-13,75.32674407958984,76.06271194298114,75.08805569599188,76.04281681815061,18621900
2015-02-17,75.1875228881836,76.49038065330942,74.67036336051882,74.88916424875835,25254400
2015-02-18,76.29145812988281,76.48042389022858,75.03833074926669,75.52566270091974,22426400
2015-02-19,78.9866714477539,79.40437804740117,76.53014690238423,76.5699295672698,45851200
2015-02-20,79.46405792236328,79.90165207204441,78.76787265026128,79.11596908019612,36931700
2015-02-23,78.40982818603516,79.7524683628953,77.95233895652463,79.52371995425659,24139100
2015-02-24,78.02196502685547,79.0463516058553,77.67387618339325,78.07169525639338,18897100
2015-02-25,79.12590789794922,79.76241536795978,78.07169382345066,78.07169382345066,25593800
2015-02-26,79.97128295898438,80.92604424400227,79.28504520284694,79.44416828979915,31111900
2015-02-27,78.53912353515625,80.78679460294633,78.19103472964531,80.2397924887385,30739200
2015-03-02,79.31487274169922,79.42427317319192,78.09158045672052,78.56896484757665,21662500
2015-03-03,79.16568756103516,79.26514042674626,78.09157840071377,79.17563512393644,18635000
2015-03-04,80.4585952758789,80.7072312269244,78.41977744219894,78.86732670674108,28126700
2015-03-05,80.76689910888672,81.54264203984029,80.60777605042368,80.78679423354887,27825700
2015-03-06,79.5734634399414,80.88626114838273,79.39444522570994,80.45860694703913,24488600
2015-03-09,79.0065689086914,79.47400575020006,78.200983199547,79.24525731729048,18925100
2015-03-10,77.12687683105469,78.82754586495938,77.12687683105469,78.07169043174599,23067100
2015-03-11,77.14676666259766,78.002074986402,76.83846049509869,77.37551508826193,20215700
2015-03-12,78.49934387207031,78.6186918618475,77.48491251614928,77.67387068192087,16093300
2015-03-13,77.6241455078125,78.94688297607054,77.256161575513,78.17114003727905,18557300
2015-03-16,77.64404296875,77.69377319949713,76.93791770119446,77.53464253132061,19305400
2015-03-17,78.927001953125,79.34470855652353,77.91256295885137,77.93245808535656,22170000
2015-03-18,80.46855163574219,80.79674536029916,78.7380397640845,78.81760509818166,36912400
2015-03-19,82.29850769042969,82.54714366532525,80.55805586616079,80.67740386570705,42099500
2015-03-20,83.34278106689453,84.13841162670919,82.61676068814302,82.93501442962243,44466300
