seed,train_RMSE,train_MAE,train_R2,val_RMSE,val_MAE,val_R2,test_RMSE,test_MAE,test_R2,epochs_trained
7,1.898543419394677,1.2720147913152522,0.9985025522779447,7.3563212974905605,5.674790243668988,0.9661247473612405,109.62673820009354,62.96637543560708,0.6815328483860285,220
42,1.961184804602075,1.5004282803246471,0.9984021071953214,6.547229004155452,5.272615068609064,0.9731665677077895,94.06898789332925,50.13186231639287,0.7655098516142803,250
123,2.0373630578494684,1.4627315811436585,0.9982755625098045,8.068514577836963,6.197315562855111,0.9592480551347303,112.74255076759435,65.08251311001713,0.6631726321920546,213
456,1.8772415694384246,1.3065557178824838,0.9985359667942391,7.699496139051957,5.9409350135109635,0.9628904425571031,117.2559821616195,66.12205920075718,0.6356643437276419,230
789,2.417618372224889,2.0278685556517706,0.9975717908207187,6.122419299293748,4.749097407947886,0.9765357162054799,95.64438622210163,51.083873863742774,0.7575899463396727,245
