seed,train_RMSE,train_MAE,train_R2,val_RMSE,val_MAE,val_R2,test_RMSE,test_MAE,test_R2,epochs_trained
7,2.1165793681656164,1.608256630641502,0.9969285326829191,4.088462571311555,3.2286720414595163,0.9731939274108379,4.666566285714908,3.7179907159490893,0.9749148256838871,99
42,3.282400124174961,2.498073001611953,0.9926131407781162,7.834629874133312,6.516157411517518,0.9015648731677652,8.86034095788809,7.078526574438745,0.9095677963233514,31
123,2.144240977636688,1.7761185587492565,0.9968477259682624,3.4805861390782153,2.6147158351089,0.9805724556326252,3.9459516150688327,3.0987691019917576,0.9820639933440634,124
456,3.9240990054247313,2.590661172162766,0.9894426068699995,7.838490979797578,6.160681781190813,0.9014678265719223,9.197706061621236,7.356465819641785,0.9025501224336616,28
789,1.7653237917672804,1.3300119186247754,0.9978633886539701,4.385987208459311,3.6248664624763256,0.9691505192681099,4.92611798391027,3.9988946097237714,0.9720467786425709,117
