seed,train_RMSE,train_MAE,train_R2,val_RMSE,val_MAE,val_R2,test_RMSE,test_MAE,test_R2,epochs_trained
7,4.815498648465773,3.089634274284621,0.993668613131148,11.451442140592132,9.075545264072106,0.9301635744504221,19.22445663908937,18.909502704326925,-19.221092001800567,68
42,2.8591037885914066,1.9298682544542396,0.9977680926490282,5.9548120040277155,4.884798552299457,0.9811158367225035,9.20907954793531,8.771147742638224,-3.6401167344047334,213
123,3.3653394758544155,2.163426651701259,0.9969077536874866,10.155898045989495,8.264876877414727,0.9450714289374158,8.65052834907976,7.934179687500004,-3.094319455904044,85
456,4.723691409963445,3.0631133768869483,0.9939077269891197,10.537621202532547,8.488490287072022,0.9408647002974446,15.905227067885178,15.567104280911963,-12.841278427926174,63
789,3.8984750017218337,2.5099831903038394,0.9958504038884664,10.23914730844994,8.365870141201334,0.9441672243491038,12.621339821084794,12.288643704927889,-7.715802441165376,76
