seed,train_RMSE,train_MAE,train_R2,val_RMSE,val_MAE,val_R2,test_RMSE,test_MAE,test_R2,epochs_trained
7,1.4330853306365186,0.9553205698427528,0.9991467924244976,6.552031749548402,5.1816884821111495,0.9731271857306807,69.331514406185,34.41936200703661,0.8726224087907958,180
42,2.4801923173171123,2.234642154068658,0.9974444680346279,6.579229601970066,5.216917124661531,0.9729036215501224,71.27164717867588,36.075321939546775,0.8653937421570468,172
123,1.9534956883976382,1.5056923886742255,0.9984146121852984,7.417396906254016,5.8931657964533,0.9655599160294994,73.37605637379558,38.45122474147849,0.8573274603143318,129
456,1.8666076756794052,1.2311201455617191,0.9985525062521575,7.5563048737996485,6.064398522810501,0.9642578964943594,90.92309120753983,49.47508144430918,0.7809314449951261,103
789,1.7414556321146937,1.299919735422038,0.9987401018731191,6.670929786332746,5.268753571943802,0.9721430282852669,66.42602342498125,31.729350707171726,0.8830747876572098,148
